Date,Currency,Exchange
06-08-20,CAD,1.3404
06-08-20,AUD,1.4316
06-08-20,EUR,0.8861
06-08-20,GBP,0.7902
06-09-20,USD,1
06-09-20,CAD,1.3447
06-09-20,AUD,1.4403
06-09-20,EUR,0.8854
06-09-20,GBP,0.7891
06-10-20,USD,1
06-10-20,CAD,1.3387
06-10-20,AUD,1.4259
06-10-20,EUR,0.8791
06-10-20,GBP,0.7821
06-11-20,USD,1
06-11-20,CAD,1.3501
06-11-20,AUD,1.447
06-11-20,EUR,0.8812
06-11-20,GBP,0.7901
06-12-20,USD,1
06-12-20,CAD,1.3577
06-12-20,AUD,1.455
06-12-20,EUR,0.8846
06-12-20,GBP,0.7931
6/13/2020,USD,1
6/13/2020,CAD,1.3577
6/13/2020,AUD,1.455
6/13/2020,EUR,0.8846
6/13/2020,GBP,0.7931
6/14/2020,USD,1
6/14/2020,CAD,1.3577
6/14/2020,AUD,1.455
6/14/2020,EUR,0.8846
6/14/2020,GBP,0.7931
6/15/2020,USD,1
6/15/2020,CAD,1.3634
6/15/2020,AUD,1.4641
6/15/2020,EUR,0.8887
6/15/2020,GBP,0.7967
6/16/2020,USD,1
6/16/2020,CAD,1.3548
6/16/2020,AUD,1.4436
6/16/2020,EUR,0.8843
6/16/2020,GBP,0.7903
6/17/2020,USD,1
6/17/2020,CAD,1.3536
6/17/2020,AUD,1.4505
6/17/2020,EUR,0.8903
6/17/2020,GBP,0.7964
6/18/2020,USD,1
6/18/2020,CAD,1.3561
6/18/2020,AUD,1.4575
6/18/2020,EUR,0.8911
6/18/2020,GBP,0.8022
6/19/2020,USD,1
6/19/2020,CAD,1.3567
6/19/2020,AUD,1.4506
6/19/2020,EUR,0.8921
6/19/2020,GBP,0.8074
6/20/2020,USD,1
6/20/2020,CAD,1.3567
6/20/2020,AUD,1.4506
6/20/2020,EUR,0.8921
6/20/2020,GBP,0.8074
6/21/2020,USD,1
6/21/2020,CAD,1.3567
6/21/2020,AUD,1.4506
6/21/2020,EUR,0.8921
6/21/2020,GBP,0.8074
6/22/2020,USD,1
6/22/2020,CAD,1.3565
6/22/2020,AUD,1.453
6/22/2020,EUR,0.8918
6/22/2020,GBP,0.8056
6/23/2020,USD,1
6/23/2020,CAD,1.3491
6/23/2020,AUD,1.4377
6/23/2020,EUR,0.8835
6/23/2020,GBP,0.8008
6/24/2020,USD,1
6/24/2020,CAD,1.3591
6/24/2020,AUD,1.4488
6/24/2020,EUR,0.8865
6/24/2020,GBP,0.8009
6/25/2020,USD,1
6/25/2020,CAD,1.3645
6/25/2020,AUD,1.4572
6/25/2020,EUR,0.8929
6/25/2020,GBP,0.8048
6/26/2020,USD,1
6/26/2020,CAD,1.3661
6/26/2020,AUD,1.4548
6/26/2020,EUR,0.8918
6/26/2020,GBP,0.8078
6/27/2020,USD,1
6/27/2020,CAD,1.3661
6/27/2020,AUD,1.4548
6/27/2020,EUR,0.8918
6/27/2020,GBP,0.8078
6/28/2020,USD,1
6/28/2020,CAD,1.3661
6/28/2020,AUD,1.4548
6/28/2020,EUR,0.8918
6/28/2020,GBP,0.8078
6/29/2020,USD,1
6/29/2020,CAD,1.3656
6/29/2020,AUD,1.4539
6/29/2020,EUR,0.8862
6/29/2020,GBP,0.8112
6/30/2020,USD,1
6/30/2020,CAD,1.3685
6/30/2020,AUD,1.4595
6/30/2020,EUR,0.893
6/30/2020,GBP,0.8148
07-01-20,USD,1
07-01-20,CAD,1.3587
07-01-20,AUD,1.4525
07-01-20,EUR,0.8929
07-01-20,GBP,0.8074
07-02-20,USD,1
07-02-20,CAD,1.3595
07-02-20,AUD,1.4439
07-02-20,EUR,0.8861
07-02-20,GBP,0.7994
07-03-20,USD,1
07-03-20,CAD,1.3572
07-03-20,AUD,1.4411
07-03-20,EUR,0.8909
07-03-20,GBP,0.8029
07-04-20,USD,1
07-04-20,CAD,1.3572
07-04-20,AUD,1.4411
07-04-20,EUR,0.8909
07-04-20,GBP,0.8029
07-05-20,USD,1
07-05-20,CAD,1.3572
07-05-20,AUD,1.4411
07-05-20,EUR,0.8909
07-05-20,GBP,0.8029
07-06-20,USD,1
07-06-20,CAD,1.3539
07-06-20,AUD,1.4331
07-06-20,EUR,0.883
07-06-20,GBP,0.7992
07-07-20,USD,1
07-07-20,CAD,1.3567
07-07-20,AUD,1.4403
07-07-20,EUR,0.8857
07-07-20,GBP,0.7985
07-08-20,USD,1
07-08-20,CAD,1.359
07-08-20,AUD,1.4391
07-08-20,EUR,0.8861
07-08-20,GBP,0.7968
07-09-20,USD,1
07-09-20,CAD,1.3502
07-09-20,AUD,1.4318
07-09-20,EUR,0.8817
07-09-20,GBP,0.7905
07-10-20,USD,1
07-10-20,CAD,1.3601
07-10-20,AUD,1.4408
07-10-20,EUR,0.8868
07-10-20,GBP,0.7943
07-11-20,USD,1
07-11-20,CAD,1.3601
07-11-20,AUD,1.4408
07-11-20,EUR,0.8868
07-11-20,GBP,0.7943
07-12-20,USD,1
07-12-20,CAD,1.3601
07-12-20,AUD,1.4408
07-12-20,EUR,0.8868
07-12-20,GBP,0.7943
7/13/2020,USD,1
7/13/2020,CAD,1.3563
7/13/2020,AUD,1.4342
7/13/2020,EUR,0.8827
7/13/2020,GBP,0.7939
7/14/2020,USD,1
7/14/2020,CAD,1.3616
7/14/2020,AUD,1.4372
7/14/2020,EUR,0.8791
7/14/2020,GBP,0.798
7/15/2020,USD,1
7/15/2020,CAD,1.3568
7/15/2020,AUD,1.4237
7/15/2020,EUR,0.8738
7/15/2020,GBP,0.7912
7/16/2020,USD,1
7/16/2020,CAD,1.3538
7/16/2020,AUD,1.4314
7/16/2020,EUR,0.8761
7/16/2020,GBP,0.7962
7/17/2020,USD,1
7/17/2020,CAD,1.3572
7/17/2020,AUD,1.4316
7/17/2020,EUR,0.875
7/17/2020,GBP,0.797
7/18/2020,USD,1
7/18/2020,CAD,1.3572
7/18/2020,AUD,1.4316
7/18/2020,EUR,0.875
7/18/2020,GBP,0.797
7/19/2020,USD,1
7/19/2020,CAD,1.3572
7/19/2020,AUD,1.4316
7/19/2020,EUR,0.875
7/19/2020,GBP,0.797
7/20/2020,USD,1
7/20/2020,CAD,1.3567
7/20/2020,AUD,1.429
7/20/2020,EUR,0.8735
7/20/2020,GBP,0.7912
7/21/2020,USD,1
7/21/2020,CAD,1.3457
7/21/2020,AUD,1.4117
7/21/2020,EUR,0.8739
7/21/2020,GBP,0.787
7/22/2020,USD,1
7/22/2020,CAD,1.3422
7/22/2020,AUD,1.3939
7/22/2020,EUR,0.8637
7/22/2020,GBP,0.787
7/23/2020,USD,1
7/23/2020,CAD,1.3386
7/23/2020,AUD,1.4043
7/23/2020,EUR,0.8644
7/23/2020,GBP,0.7883
7/24/2020,USD,1
7/24/2020,CAD,1.342
7/24/2020,AUD,1.4108
7/24/2020,EUR,0.8615
7/24/2020,GBP,0.7838
7/25/2020,USD,1
7/25/2020,CAD,1.342
7/25/2020,AUD,1.4108
7/25/2020,EUR,0.8615
7/25/2020,GBP,0.7838
7/26/2020,USD,1
7/26/2020,CAD,1.342
7/26/2020,AUD,1.4108
7/26/2020,EUR,0.8615
7/26/2020,GBP,0.7838
7/27/2020,USD,1
7/27/2020,CAD,1.3375
7/27/2020,AUD,1.4007
7/27/2020,EUR,0.8503
7/27/2020,GBP,0.7767
7/28/2020,USD,1
7/28/2020,CAD,1.3393
7/28/2020,AUD,1.4007
7/28/2020,EUR,0.8535
7/28/2020,GBP,0.7764
7/29/2020,USD,1
7/29/2020,CAD,1.336
7/29/2020,AUD,1.3943
7/29/2020,EUR,0.8529
7/29/2020,GBP,0.7709
7/30/2020,USD,1
7/30/2020,CAD,1.343
7/30/2020,AUD,1.4005
7/30/2020,EUR,0.8516
7/30/2020,GBP,0.7687
7/31/2020,USD,1
7/31/2020,CAD,1.3418
7/31/2020,AUD,1.3916
7/31/2020,EUR,0.844
7/31/2020,GBP,0.7601
08-01-20,USD,1
08-01-20,CAD,1.3418
08-01-20,AUD,1.3916
08-01-20,EUR,0.844
08-01-20,GBP,0.7601
08-02-20,USD,1
08-02-20,CAD,1.3418
08-02-20,AUD,1.3916
08-02-20,EUR,0.844
08-02-20,GBP,0.7601
08-03-20,USD,1
08-03-20,CAD,1.3436
08-03-20,AUD,1.4078
08-03-20,EUR,0.8528
08-03-20,GBP,0.7676
08-04-20,USD,1
08-04-20,CAD,1.3407
08-04-20,AUD,1.402
08-04-20,EUR,0.85
08-04-20,GBP,0.7678
08-05-20,USD,1
08-05-20,CAD,1.3247
08-05-20,AUD,1.3848
08-05-20,EUR,0.8436
08-05-20,GBP,0.7615
08-06-20,USD,1
08-06-20,CAD,1.3297
08-06-20,AUD,1.3926
08-06-20,EUR,0.8444
08-06-20,GBP,0.7602
08-07-20,USD,1
08-07-20,CAD,1.3345
08-07-20,AUD,1.3881
08-07-20,EUR,0.8462
08-07-20,GBP,0.7648
08-08-20,USD,1
08-08-20,CAD,1.3345
08-08-20,AUD,1.3881
08-08-20,EUR,0.8462
08-08-20,GBP,0.7648
08-09-20,USD,1
08-09-20,CAD,1.3345
08-09-20,AUD,1.3881
08-09-20,EUR,0.8462
08-09-20,GBP,0.7648
08-10-20,USD,1
08-10-20,CAD,1.338
08-10-20,AUD,1.398
08-10-20,EUR,0.8501
08-10-20,GBP,0.7664
08-11-20,USD,1
08-11-20,CAD,1.3287
08-11-20,AUD,1.3923
08-11-20,EUR,0.8487
08-11-20,GBP,0.7625
08-12-20,USD,1
08-12-20,CAD,1.329
08-12-20,AUD,1.4029
08-12-20,EUR,0.8495
08-12-20,GBP,0.7686
8/13/2020,USD,1
8/13/2020,CAD,1.3215
8/13/2020,AUD,1.3963
8/13/2020,EUR,0.8451
8/13/2020,GBP,0.7637
8/14/2020,USD,1
8/14/2020,CAD,1.3247
8/14/2020,AUD,1.3989
8/14/2020,EUR,0.8465
8/14/2020,GBP,0.7633
8/15/2020,USD,1
8/15/2020,CAD,1.3247
8/15/2020,AUD,1.3989
8/15/2020,EUR,0.8465
8/15/2020,GBP,0.7633
8/16/2020,USD,1
8/16/2020,CAD,1.3247
8/16/2020,AUD,1.3989
8/16/2020,EUR,0.8465
8/16/2020,GBP,0.7633
8/17/2020,USD,1
8/17/2020,CAD,1.3232
8/17/2020,AUD,1.3908
8/17/2020,EUR,0.8437
8/17/2020,GBP,0.7646
8/18/2020,USD,1
8/18/2020,CAD,1.3163
8/18/2020,AUD,1.3814
8/18/2020,EUR,0.8399
8/18/2020,GBP,0.7591
8/19/2020,USD,1
8/19/2020,CAD,1.3147
8/19/2020,AUD,1.3767
8/19/2020,EUR,0.838
8/19/2020,GBP,0.7571
8/20/2020,USD,1
8/20/2020,CAD,1.321
8/20/2020,AUD,1.3961
8/20/2020,EUR,0.8439
8/20/2020,GBP,0.761
8/21/2020,USD,1
8/21/2020,CAD,1.3224
8/21/2020,AUD,1.3971
8/21/2020,EUR,0.8497
8/21/2020,GBP,0.7626
8/22/2020,USD,1
8/22/2020,CAD,1.3224
8/22/2020,AUD,1.3971
8/22/2020,EUR,0.8497
8/22/2020,GBP,0.7626
8/23/2020,USD,1
8/23/2020,CAD,1.3224
8/23/2020,AUD,1.3971
8/23/2020,EUR,0.8497
8/23/2020,GBP,0.7626
8/24/2020,USD,1
8/24/2020,CAD,1.3146
8/24/2020,AUD,1.3889
8/24/2020,EUR,0.8441
8/24/2020,GBP,0.7612
8/25/2020,USD,1
8/25/2020,CAD,1.3202
8/25/2020,AUD,1.3943
8/25/2020,EUR,0.8465
8/25/2020,GBP,0.7613
8/26/2020,USD,1
8/26/2020,CAD,1.3184
8/26/2020,AUD,1.3887
8/26/2020,EUR,0.8482
8/26/2020,GBP,0.7608
8/27/2020,USD,1
8/27/2020,CAD,1.3147
8/27/2020,AUD,1.3799
8/27/2020,EUR,0.847
8/27/2020,GBP,0.7581
8/28/2020,USD,1
8/28/2020,CAD,1.3053
8/28/2020,AUD,1.361
8/28/2020,EUR,0.8393
8/28/2020,GBP,0.7509
8/29/2020,USD,1
8/29/2020,CAD,1.3053
8/29/2020,AUD,1.361
8/29/2020,EUR,0.8393
8/29/2020,GBP,0.7509
8/30/2020,USD,1
8/30/2020,CAD,1.3053
8/30/2020,AUD,1.361
8/30/2020,EUR,0.8393
8/30/2020,GBP,0.7509
8/31/2020,USD,1
8/31/2020,CAD,1.3066
8/31/2020,AUD,1.358
8/31/2020,EUR,0.8375
8/31/2020,GBP,0.7505
09-01-20,USD,1
09-01-20,CAD,1.3014
09-01-20,AUD,1.355
09-01-20,EUR,0.8342
09-01-20,GBP,0.7423
09-02-20,USD,1
09-02-20,CAD,1.3064
09-02-20,AUD,1.3634
09-02-20,EUR,0.8431
09-02-20,GBP,0.749
09-03-20,USD,1
09-03-20,CAD,1.3114
09-03-20,AUD,1.373
09-03-20,EUR,0.8465
09-03-20,GBP,0.7546
09-04-20,USD,1
09-04-20,CAD,1.3096
09-04-20,AUD,1.3757
09-04-20,EUR,0.8445
09-04-20,GBP,0.7543
09-05-20,USD,1
09-05-20,CAD,1.3096
09-05-20,AUD,1.3757
09-05-20,EUR,0.8445
09-05-20,GBP,0.7543
09-06-20,USD,1
09-06-20,CAD,1.3096
09-06-20,AUD,1.3757
09-06-20,EUR,0.8445
09-06-20,GBP,0.7543
09-07-20,USD,1
09-07-20,CAD,1.3095
09-07-20,AUD,1.3728
09-07-20,EUR,0.8457
09-07-20,GBP,0.7598
09-08-20,USD,1
09-08-20,CAD,1.3172
09-08-20,AUD,1.3819
09-08-20,EUR,0.8485
09-08-20,GBP,0.7675
09-09-20,USD,1
09-09-20,CAD,1.3219
09-09-20,AUD,1.3815
09-09-20,EUR,0.8494
09-09-20,GBP,0.7748
09-10-20,USD,1
09-10-20,CAD,1.3154
09-10-20,AUD,1.3741
09-10-20,EUR,0.844
09-10-20,GBP,0.773
09-11-20,USD,1
09-11-20,CAD,1.3179
09-11-20,AUD,1.3703
09-11-20,EUR,0.8436
09-11-20,GBP,0.7796
09-12-20,USD,1
09-12-20,CAD,1.3179
09-12-20,AUD,1.3703
09-12-20,EUR,0.8436
09-12-20,GBP,0.7796
9/13/2020,USD,1
9/13/2020,CAD,1.3179
9/13/2020,AUD,1.3703
9/13/2020,EUR,0.8436
9/13/2020,GBP,0.7796
9/14/2020,USD,1
9/14/2020,CAD,1.317
9/14/2020,AUD,1.3748
9/14/2020,EUR,0.842
9/14/2020,GBP,0.7763
9/15/2020,USD,1
9/15/2020,CAD,1.3147
9/15/2020,AUD,1.3639
9/15/2020,EUR,0.8409
9/15/2020,GBP,0.7744
9/16/2020,USD,1
9/16/2020,CAD,1.3167
9/16/2020,AUD,1.3627
9/16/2020,EUR,0.8425
9/16/2020,GBP,0.7703
9/17/2020,USD,1
9/17/2020,CAD,1.3196
9/17/2020,AUD,1.3692
9/17/2020,EUR,0.8477
9/17/2020,GBP,0.7759
9/18/2020,USD,1
9/18/2020,CAD,1.3184
9/18/2020,AUD,1.3726
9/18/2020,EUR,0.8451
9/18/2020,GBP,0.7717
9/19/2020,USD,1
9/19/2020,CAD,1.3184
9/19/2020,AUD,1.3726
9/19/2020,EUR,0.8451
9/19/2020,GBP,0.7717
9/20/2020,USD,1
9/20/2020,CAD,1.3184
9/20/2020,AUD,1.3726
9/20/2020,EUR,0.8451
9/20/2020,GBP,0.7717
9/21/2020,USD,1
9/21/2020,CAD,1.3238
9/21/2020,AUD,1.3778
9/21/2020,EUR,0.8484
9/21/2020,GBP,0.7772
9/22/2020,USD,1
9/22/2020,CAD,1.3314
9/22/2020,AUD,1.3874
9/22/2020,EUR,0.8518
9/22/2020,GBP,0.7815
9/23/2020,USD,1
9/23/2020,CAD,1.3337
9/23/2020,AUD,1.406
9/23/2020,EUR,0.8553
9/23/2020,GBP,0.7859
9/24/2020,USD,1
9/24/2020,CAD,1.3396
9/24/2020,AUD,1.4203
9/24/2020,EUR,0.8587
9/24/2020,GBP,0.7834
9/25/2020,USD,1
9/25/2020,CAD,1.3375
9/25/2020,AUD,1.4224
9/25/2020,EUR,0.8595
9/25/2020,GBP,0.7851
9/26/2020,USD,1
9/26/2020,CAD,1.3375
9/26/2020,AUD,1.4224
9/26/2020,EUR,0.8595
9/26/2020,GBP,0.7851
9/27/2020,USD,1
9/27/2020,CAD,1.3375
9/27/2020,AUD,1.4224
9/27/2020,EUR,0.8595
9/27/2020,GBP,0.7851
9/28/2020,USD,1
9/28/2020,CAD,1.3385
9/28/2020,AUD,1.415
9/28/2020,EUR,0.8569
9/28/2020,GBP,0.7756
9/29/2020,USD,1
9/29/2020,CAD,1.3378
9/29/2020,AUD,1.4025
9/29/2020,EUR,0.8546
9/29/2020,GBP,0.7773
9/30/2020,USD,1
9/30/2020,CAD,1.3389
9/30/2020,AUD,1.404
9/30/2020,EUR,0.8541
9/30/2020,GBP,0.7793
10-01-20,USD,1
10-01-20,CAD,1.3288
10-01-20,AUD,1.3886
10-01-20,EUR,0.8509
10-01-20,GBP,0.772
10-02-20,USD,1
10-02-20,CAD,1.3302
10-02-20,AUD,1.3957
10-02-20,EUR,0.8525
10-02-20,GBP,0.773
10-03-20,USD,1
10-03-20,CAD,1.3302
10-03-20,AUD,1.3957
10-03-20,EUR,0.8525
10-03-20,GBP,0.773
10-04-20,USD,1
10-04-20,CAD,1.3302
10-04-20,AUD,1.3957
10-04-20,EUR,0.8525
10-04-20,GBP,0.773
10-05-20,USD,1
10-05-20,CAD,1.3268
10-05-20,AUD,1.3918
10-05-20,EUR,0.8498
10-05-20,GBP,0.7717
10-06-20,USD,1
10-06-20,CAD,1.3251
10-06-20,AUD,1.3965
10-06-20,EUR,0.8478
10-06-20,GBP,0.772
10-07-20,USD,1
10-07-20,CAD,1.3288
10-07-20,AUD,1.4019
10-07-20,EUR,0.8496
10-07-20,GBP,0.7767
10-08-20,USD,1
10-08-20,CAD,1.3245
10-08-20,AUD,1.3958
10-08-20,EUR,0.85
10-08-20,GBP,0.7738
10-09-20,USD,1
10-09-20,CAD,1.3177
10-09-20,AUD,1.3908
10-09-20,EUR,0.8478
10-09-20,GBP,0.7729
10-10-20,USD,1
10-10-20,CAD,1.3177
10-10-20,AUD,1.3908
10-10-20,EUR,0.8478
10-10-20,GBP,0.7729
10-11-20,USD,1
10-11-20,CAD,1.3177
10-11-20,AUD,1.3908
10-11-20,EUR,0.8478
10-11-20,GBP,0.7729
10-12-20,USD,1
10-12-20,CAD,1.3131
10-12-20,AUD,1.3863
10-12-20,EUR,0.8475
10-12-20,GBP,0.7678
10/13/2020,USD,1
10/13/2020,CAD,1.3108
10/13/2020,AUD,1.3916
10/13/2020,EUR,0.8484
10/13/2020,GBP,0.7686
10/14/2020,USD,1
10/14/2020,CAD,1.3134
10/14/2020,AUD,1.3939
10/14/2020,EUR,0.8511
10/14/2020,GBP,0.7693
10/15/2020,USD,1
10/15/2020,CAD,1.321
10/15/2020,AUD,1.4151
10/15/2020,EUR,0.8548
10/15/2020,GBP,0.7739
10/16/2020,USD,1
10/16/2020,CAD,1.3199
10/16/2020,AUD,1.41
10/16/2020,EUR,0.8517
10/16/2020,GBP,0.7743
10/17/2020,USD,1
10/17/2020,CAD,1.3199
10/17/2020,AUD,1.41
10/17/2020,EUR,0.8517
10/17/2020,GBP,0.7743
10/18/2020,USD,1
10/18/2020,CAD,1.3199
10/18/2020,AUD,1.41
10/18/2020,EUR,0.8517
10/18/2020,GBP,0.7743
10/19/2020,USD,1
10/19/2020,CAD,1.3172
10/19/2020,AUD,1.4064
10/19/2020,EUR,0.8485
10/19/2020,GBP,0.7687
10/20/2020,USD,1
10/20/2020,CAD,1.319
10/20/2020,AUD,1.4226
10/20/2020,EUR,0.8467
10/20/2020,GBP,0.7733
10/21/2020,USD,1
10/21/2020,CAD,1.3126
10/21/2020,AUD,1.4118
10/21/2020,EUR,0.8437
10/21/2020,GBP,0.7657
10/22/2020,USD,1
10/22/2020,CAD,1.3162
10/22/2020,AUD,1.408
10/22/2020,EUR,0.846
10/22/2020,GBP,0.7637
10/23/2020,USD,1
10/23/2020,CAD,1.3127
10/23/2020,AUD,1.3983
10/23/2020,EUR,0.8435
10/23/2020,GBP,0.7648
10/24/2020,USD,1
10/24/2020,CAD,1.3127
10/24/2020,AUD,1.3983
10/24/2020,EUR,0.8435
10/24/2020,GBP,0.7648
10/25/2020,USD,1
10/25/2020,CAD,1.3127
10/25/2020,AUD,1.3983
10/25/2020,EUR,0.8435
10/25/2020,GBP,0.7648
10/26/2020,USD,1
10/26/2020,CAD,1.3182
10/26/2020,AUD,1.4038
10/26/2020,EUR,0.8461
10/26/2020,GBP,0.7679
10/27/2020,USD,1
10/27/2020,CAD,1.3175
10/27/2020,AUD,1.4017
10/27/2020,EUR,0.8452
10/27/2020,GBP,0.7667
10/28/2020,USD,1
10/28/2020,CAD,1.3284
10/28/2020,AUD,1.4158
10/28/2020,EUR,0.8527
10/28/2020,GBP,0.7731
10/29/2020,USD,1
10/29/2020,CAD,1.3378
10/29/2020,AUD,1.4246
10/29/2020,EUR,0.8544
10/29/2020,GBP,0.7726
10/30/2020,USD,1
10/30/2020,CAD,1.3298
10/30/2020,AUD,1.4159
10/30/2020,EUR,0.8548
10/30/2020,GBP,0.7711
10/31/2020,USD,1
10/31/2020,CAD,1.3298
10/31/2020,AUD,1.4159
10/31/2020,EUR,0.8548
10/31/2020,GBP,0.7711
11-01-20,USD,1
11-01-20,CAD,1.3298
11-01-20,AUD,1.4159
11-01-20,EUR,0.8548
11-01-20,GBP,0.7711
11-02-20,USD,1
11-02-20,CAD,1.3273
11-02-20,AUD,1.4189
11-02-20,EUR,0.8582
11-02-20,GBP,0.7729
11-03-20,USD,1
11-03-20,CAD,1.3147
11-03-20,AUD,1.402
11-03-20,EUR,0.8546
11-03-20,GBP,0.7695
11-04-20,USD,1
11-04-20,CAD,1.3148
11-04-20,AUD,1.3946
11-04-20,EUR,0.8532
11-04-20,GBP,0.7675
11-05-20,USD,1
11-05-20,CAD,1.3056
11-05-20,AUD,1.3797
11-05-20,EUR,0.8435
11-05-20,GBP,0.763
11-06-20,USD,1
11-06-20,CAD,1.3079
11-06-20,AUD,1.3782
11-06-20,EUR,0.8425
11-06-20,GBP,0.7618
11-07-20,USD,1
11-07-20,CAD,1.3079
11-07-20,AUD,1.3782
11-07-20,EUR,0.8425
11-07-20,GBP,0.7618
11-08-20,USD,1
11-08-20,CAD,1.3079
11-08-20,AUD,1.3782
11-08-20,EUR,0.8425
11-08-20,GBP,0.7618
11-09-20,USD,1
11-09-20,CAD,1.295
11-09-20,AUD,1.3662
11-09-20,EUR,0.8415
11-09-20,GBP,0.7593
11-10-20,USD,1
11-10-20,CAD,1.3036
11-10-20,AUD,1.3751
11-10-20,EUR,0.8469
11-10-20,GBP,0.7553
11-11-20,USD,1
11-11-20,CAD,1.3058
11-11-20,AUD,1.3745
11-11-20,EUR,0.8499
11-11-20,GBP,0.7559
11-12-20,USD,1
11-12-20,CAD,1.3097
11-12-20,AUD,1.3793
11-12-20,EUR,0.8481
11-12-20,GBP,0.7613
11/13/2020,USD,1
11/13/2020,CAD,1.3143
11/13/2020,AUD,1.3796
11/13/2020,EUR,0.8464
11/13/2020,GBP,0.7591
11/14/2020,USD,1
11/14/2020,CAD,1.3143
11/14/2020,AUD,1.3796
11/14/2020,EUR,0.8464
11/14/2020,GBP,0.7591
11/15/2020,USD,1
11/15/2020,CAD,1.3143
11/15/2020,AUD,1.3796
11/15/2020,EUR,0.8464
11/15/2020,GBP,0.7591
11/16/2020,USD,1
11/16/2020,CAD,1.3082
11/16/2020,AUD,1.3716
11/16/2020,EUR,0.8453
11/16/2020,GBP,0.7592
11/17/2020,USD,1
11/17/2020,CAD,1.3095
11/17/2020,AUD,1.3664
11/17/2020,EUR,0.8416
11/17/2020,GBP,0.754
11/18/2020,USD,1
11/18/2020,CAD,1.3072
11/18/2020,AUD,1.3672
11/18/2020,EUR,0.8426
11/18/2020,GBP,0.7531
11/19/2020,USD,1
11/19/2020,CAD,1.3101
11/19/2020,AUD,1.3753
11/19/2020,EUR,0.8452
11/19/2020,GBP,0.7554
11/20/2020,USD,1
11/20/2020,CAD,1.3052
11/20/2020,AUD,1.3679
11/20/2020,EUR,0.843
11/20/2020,GBP,0.7535
11/21/2020,USD,1
11/21/2020,CAD,1.3052
11/21/2020,AUD,1.3679
11/21/2020,EUR,0.843
11/21/2020,GBP,0.7535
11/22/2020,USD,1
11/22/2020,CAD,1.3052
11/22/2020,AUD,1.3679
11/22/2020,EUR,0.843
11/22/2020,GBP,0.7535
11/23/2020,USD,1
11/23/2020,CAD,1.3049
11/23/2020,AUD,1.364
11/23/2020,EUR,0.8403
11/23/2020,GBP,0.7469
11/24/2020,USD,1
11/24/2020,CAD,1.3067
11/24/2020,AUD,1.3633
11/24/2020,EUR,0.8428
11/24/2020,GBP,0.7502
11/25/2020,USD,1
11/25/2020,CAD,1.3018
11/25/2020,AUD,1.3616
11/25/2020,EUR,0.841
11/25/2020,GBP,0.7496
11/26/2020,USD,1
11/26/2020,CAD,1.3002
11/26/2020,AUD,1.3582
11/26/2020,EUR,0.8403
11/26/2020,GBP,0.749
11/27/2020,USD,1
11/27/2020,CAD,1.2999
11/27/2020,AUD,1.3573
11/27/2020,EUR,0.8388
11/27/2020,GBP,0.7502
11/28/2020,USD,1
11/28/2020,CAD,1.2999
11/28/2020,AUD,1.3573
11/28/2020,EUR,0.8388
11/28/2020,GBP,0.7502
11/29/2020,USD,1
11/29/2020,CAD,1.2999
11/29/2020,AUD,1.3573
11/29/2020,EUR,0.8388
11/29/2020,GBP,0.7502
11/30/2020,USD,1
11/30/2020,CAD,1.2952
11/30/2020,AUD,1.3561
11/30/2020,EUR,0.8347
11/30/2020,GBP,0.75
12-01-20,USD,1
12-01-20,CAD,1.297
12-01-20,AUD,1.3598
12-01-20,EUR,0.8356
12-01-20,GBP,0.7503
12-02-20,USD,1
12-02-20,CAD,1.2945
12-02-20,AUD,1.3579
12-02-20,EUR,0.8288
12-02-20,GBP,0.75
12-03-20,USD,1
12-03-20,CAD,1.2914
12-03-20,AUD,1.3465
12-03-20,EUR,0.823
12-03-20,GBP,0.7436
12-04-20,USD,1
12-04-20,CAD,1.2857
12-04-20,AUD,1.3477
12-04-20,EUR,0.8224
12-04-20,GBP,0.7425
12-05-20,USD,1
12-05-20,CAD,1.2857
12-05-20,AUD,1.3477
12-05-20,EUR,0.8224
12-05-20,GBP,0.7425
12-06-20,USD,1
12-06-20,CAD,1.2857
12-06-20,AUD,1.3477
12-06-20,EUR,0.8224
12-06-20,GBP,0.7425
12-07-20,USD,1
12-07-20,CAD,1.2811
12-07-20,AUD,1.3501
12-07-20,EUR,0.8245
12-07-20,GBP,0.7521
12-08-20,USD,1
12-08-20,CAD,1.2802
12-08-20,AUD,1.3484
12-08-20,EUR,0.8255
12-08-20,GBP,0.7524
12-09-20,USD,1
12-09-20,CAD,1.2777
12-09-20,AUD,1.3366
12-09-20,EUR,0.8258
12-09-20,GBP,0.7432
12-10-20,USD,1
12-10-20,CAD,1.2758
12-10-20,AUD,1.334
12-10-20,EUR,0.8254
12-10-20,GBP,0.752
12-11-20,USD,1
12-11-20,CAD,1.2771
12-11-20,AUD,1.3268
12-11-20,EUR,0.8246
12-11-20,GBP,0.7611
12-12-20,USD,1
12-12-20,CAD,1.2771
12-12-20,AUD,1.3268
12-12-20,EUR,0.8246
12-12-20,GBP,0.7611
12/13/2020,USD,1
12/13/2020,CAD,1.2771
12/13/2020,AUD,1.3268
12/13/2020,EUR,0.8246
12/13/2020,GBP,0.7611
12/14/2020,USD,1
12/14/2020,CAD,1.2725
12/14/2020,AUD,1.3208
12/14/2020,EUR,0.8222
12/14/2020,GBP,0.7458
12/15/2020,USD,1
